deposit_address,confidence,deposit_address_validator_count,withdrawal_addresses,avg_activation_epoch,related_withdrawal_address_validator_count
0xdc2484700d622201ea6e20ceb1dd760b9c105986,0.99942297,1,[0xdc2484700d622201ea6e20ceb1dd760b9c105986],55686,1
0x031b802b4c275492c9634865f827147039aaf356,0.9994185,1,[0x1682494b01906b6303661df4e986c50cb14d2f55],0,1
0x380eb0d2a494c77af3c66a0ba2371716f221f7e0,0.9994179,1,[0x380eb0d2a494c77af3c66a0ba2371716f221f7e0],78184,1
0xe490a99f0f9908e571bcf48d660e8c3b273bb7c3,0.9994173,1,[],1931,
0x1f0a29ff3961f9106c8688d14b6fd0ec819a2e9b,0.9994154,1,[0x1f0a29ff3961f9106c8688d14b6fd0ec819a2e9b],4193,1
0x641d72fd7098f4bec1f371f56fd31d7cd74ad3c8,0.9994148,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],0,164
0xc40556a87a562b41903b5cbe6a42f52a5d7c308a,0.99941355,24,[0xff9d57f34fd32ea7caf3a46ff0a0cc555e1be03d],101103,24
0xde896ce9622627d97a025636e772e27ef1fe64d3,0.9994132,1,[0xf8530d1a63f451a75b5bc41cc4b01e2a083c4ad5],97467,1
0x0791358d59e892b7234a24f0e9fd6faf4c5ea093,0.99941224,3,[],0,
0xf4a76937656f7c46fc5eb7f1a2129b59cef7b002,0.9994114,57,[],27730,
0x5fd6e7876d971d3375baadfcc871bf9e9b228767,0.9994114,1,[0x8680ce4112452ad0f6265103ba6218be767539d5],91176,1
0x15b040949a2fe8557630f8570f866bc9b88547bd,0.99941134,100,[0x8a0db3f3bed045318df6c6d61afe986722e3daaa],41123,100
0x3158829412e1ba72fb4d000d5139db75dd3fe5d2,0.9994104,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],183,164
0x63dc663ca8eaed063c5c4041b6f2bc7198b14df5,0.9994072,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],0,164
0xf1b8604dee5781be0d7d5fb23f5ba374c5dcc33a,0.99940646,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],248,164
0x2532bc478a27c556a9c0766747ede4e5cd5f9e6d,0.99940443,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],0,164
0x53ed17651b7dc5131c8878f0c30e6928ff13f8e2,0.9994044,4,"[0xebbcf6d68ce1f8bf09c6dbfe16efe9e4e006e57d,0xcd39f9f3d5c031d2bf32b0a6411a3752327531c4,0x9bb9437d0763e0cf8387341729acdc4dd426b20c]",15842,4
0x6872378c9dd8970cd5ce9db1375c881dfc719412,0.9994012,1,[0xd827fe9b1ddb80cdb955725c8b828946ea95614a],25968,1
0x468841ead0238d6c1516ad744054407de46793e1,0.99939716,1,[],16630,
0x1def40db96418beea19601b1aa992ce490948604,0.99939585,20,[0xabd6c51de173f356d8b845b9b72d904dff00d746],6067,156
0x55ffc393573d690ab1d13c7c390cec4be22e87fd,0.9993873,1,[0x3e5522846f6f8be913ea389369f63d67dfb79a11],27117,8
0x4e6c45fa92073dcf979425d736bdfac4a375c630,0.9993865,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],0,164
0x4aba6e8b3bbe30e19bf61415f481d04f7204af66,0.9993856,25,[0xe7d4ccf5abcf8ce09d660be56c49f0bff21380dd],129628,25
0x48418dba9e693a812a057443ed145c30b400cf34,0.9993854,32,[],168489,
0xeb1bd4e1dfefdf49705fcd85231fce77383eeb78,0.99938405,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],403,164
0x1edf97bd5d68a17d85f897882f2b172967e015fe,0.9993819,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],0,164
0x4246e54b0c379d449f36a6be5f38c405c63509f5,0.9993805,1,[0xdabb94d1b1649d85dc73df28be417d8545845bba],15881,1
0xe3804f05c6c881e3fc5d7cfe5dd3b4f15a6fabe9,0.99937916,18,[0xa848f5b39ef85a79954679d3957b5402e5f09554],4884,18
0x735063ad99269d8672f6b896290636d70970ee55,0.9993769,55,[0x735063ad99269d8672f6b896290636d70970ee55],0,55
0xfdd913a83b30110a01f2f9e5f8cf4f20a2a60c6e,0.9993764,10,[],147794,
0xc368c79dc888829c74a4771ee403421e7ed188ba,0.99937564,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],155,164
0x7d87c22e5a259d80d35b75e6fb841efccc2e7abc,0.9993749,49,[0x33f0d38f5dbf7837ae5f8a4888a376dd94c8cd5f],20980,60
0x3f0ea7de2fb5c64f4cb621fe40f9cf08165e8f3a,0.9993732,2,"[0xdc6f455d858e4e91d95f6489f6c0274605964241,0x3801709ffce48863d1afe618827cb29119201a02]",115954,2
0x340e675040fb73d73c14af5b33c530e2c6b1d86a,0.99937236,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],99,164
0xe5bb657a643d377cd5366fb18ec768485ac019c3,0.9993717,5,[],26899,
0x523012720b1cca094ffc785329197ddf94efe97d,0.9993716,19,[0xabd6c51de173f356d8b845b9b72d904dff00d746],6056,156
0xf86489599ef9838aedbeea124fab2d97931ffeca,0.9993699,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],0,164
0x1759f4f92af1100105e405fca66abba49d5f924e,0.99936676,1,[0x1759f4f92af1100105e405fca66abba49d5f924e],364,1
0x36e5a96c8d01803d2c48756aa7bde1c01d7d9f8a,0.9993663,1,[],1386,
0x70979bc6051c75d3b4162690ef7168fbf950d28b,0.9993641,1,[0x7b16638e05fb77daf7ae38c1f47f4c54cef3214a],0,20
0x657adea95e7d3923c6fb9e387a1c73948cf459bb,0.99936366,2,"[0x605b9d60514b5f2346eee9457fd00a05e392116c,0xac8692224c21d84ca10c91aa90d3717e56e6a31b]",149926,2
0xbe16410092379255c4aeaeb2b1b38c10cfa29dae,0.999362,1,[0xbe16410092379255c4aeaeb2b1b38c10cfa29dae],0,1
0x14f0582781848ff7ffa618eebd137facac70a7a8,0.9993615,1,[0x7aa0daf1be6970b5c32ee9d5a07a60c207d457fb],10503,1
0x97766b8d7517037a94ad5c772ca36f64ccd6f923,0.9993593,1,[0x97766b8d7517037a94ad5c772ca36f64ccd6f923],2539,1
0x2ccca5de78c0511e29b6b66d3dbce93b955df3c2,0.9993572,9,[],83893,
0x34b6ad5e656de2cfef99e0b8d8c9550859a86e6a,0.9993525,1,[],31342,
0x9b95f760a7ebcd6dfbeb91facda9b8ac2296820f,0.99934936,1,[0x16b826669d8dc06ad5b4ba4fcdcd5d3691d2c6d3],11303,1
0x5bf998d1817ddaaf11029a5caa2ac50050f82ab0,0.9993474,1,[0x5bf998d1817ddaaf11029a5caa2ac50050f82ab0],102107,1
0x34c34d013da29efcfc2bed175d9266b908d40c8e,0.99934536,1,[0x34c34d013da29efcfc2bed175d9266b908d40c8e],0,1
0x46499275b5c4d67dfa46b92d89aada3158ea392e,0.99934304,1,[],0,
0x0a50b3d189ba37fa07aab2b9e511b125e7baa04e,0.9993385,1,[0x0a50b3d189ba37fa07aab2b9e511b125e7baa04e],51420,1
0x9e840b956aa3cef2e2c6ef48fb65b528266c8d94,0.9993375,1,[],23660,
0x38ad9dcc13ad4c0271185c6357f10a1035eca2c8,0.9993359,4,[0x38ad9dcc13ad4c0271185c6357f10a1035eca2c8],87329,4
0x51b6890f3fc53d9b3ba62d008c2559e88a347e9b,0.9993355,1,[0x051ccb6e95af05cba75855fa36a27768885e35e9],83369,1
0x7142ef89106a38968a40d2a255a303b02066ede5,0.9993331,111,[0x62afa7882c702e24195fb4905d44533b88d795b2],161020,131
0x2819ad0c702ad69986f69926dcb5cac04930d452,0.9993318,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],311,164
0x04bedcec994d6d79a973710aaf98e8fcd86031f2,0.9993299,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],0,164
0x9d4a6361ca335d897128137db768fff4dadb58f3,0.9993291,2,[0x764f70acbca47e7550dabc69e03897f867ddcf41],125937,4
0xdc517701be8a56ca5348a380be1f35a01852f318,0.99932826,100,[0x6d9f056e98c330d0d3eb56b5c19f310216d25feb],1615,100
0x8f4c8a863d74ffbd79a8852f4da89265ee99e70e,0.99932784,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],0,164
0x350c55fe8f8da0633c5ca30de4498649ab685a46,0.9993261,1,[0x659a162db3ee760695d2b99578c9e65be368b8c5],1275,1
0x36f16155cac97dc8b4654a6143a8b0d276a4963c,0.999326,2,"[0x7a43f9109726328286ab9cd6ba9d5e2cd1b71fa7,0xe5d7c4711a075934eb3d2ab83220b7c95de47a1e]",159831,2
0xf8d80b41dfd7b1417e21dd80833234c8484ee621,0.9993255,32,[0xc0e1b256de232262134c22f73b21f756072bfb73],22378,96
0x3b0228fc5e8559d3e54eedecebcf069e0be032c7,0.9993231,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],0,164
0xef2c6da7aa998aa274fbc74fced50ea9f4265333,0.9993228,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],159,164
0xc9570d7dd7452f3b3a4001d90c0b791c29809cf6,0.9993223,2,[0x50b65e86b98b8e6e44e3856b5b35e090c1400dbc],1369,2
0x48d93f975613d98af294c1be3c6b4fd8c388705d,0.9993207,3,"[0x183aa9e68a139a50f34fe1d426e0f0e99a7289a2,0x5d3f8a62c40615e9a59ff5061569a8b2267bdfa0,0xb41c5a659ae9fdc1044f3c21bf20d8115fa5d2bc]",94131,3
0x7aba691d12d8ef8793f1643eba66b69c70ec72f1,0.9993198,38,[0x4e0e49962f9f603bcfba5b18cb3ddcf79d089375],11868,38
0x2951c60ee7814890e1b469cd5a022b384abbe7fd,0.9993195,1,[0x2951c60ee7814890e1b469cd5a022b384abbe7fd],11272,1
0xac096dea5db183d764464d09f85525914dd14179,0.9993195,1,[0xac096dea5db183d764464d09f85525914dd14179],3602,1
0x01332ad6ae23161041d5c7947b2c16ca0bb3af6f,0.99931526,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],315,164
0x2da92aad5c8ccb024e7907e636845f6a0370a529,0.99931425,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],0,164
0xd8f38b495ed1267b933c8a9c3b79c30b06a7ec22,0.99931395,1,[0xeacd832cb9311d2c5322f5b79b42d8771b1ca63b],38539,1
0x80d9a69b18ac13dc31700b8c312057c8415ba6b6,0.99931216,1,[],119297,
0x8c136bed670f88f929c28de79026114e44e3559e,0.99931216,2,[0x4252c13346603efba449fc23795b01f2a59eb304],124167,2
0x2b2713025532b09653d0e3391799f28213c66db6,0.9993104,1,[0x7bd647943be769b42db4b0fc7f77752d47c3bd0b],197,1
0xcbf27313bd75fb058564948222a44d7ce35dade7,0.99931014,1,[0xf357a260c3d0e6329c440a48921076f939f77ad2],83783,1
0x9d2a981690dc7317e20d7c20e8a9a8e10a81fc7c,0.9993095,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],0,164
0x9a8dc6dcd9fdc7efadbed3803bf3cd208c91d7c1,0.99930924,81,"[0x39ce56d13f50e98c7daf4f4a87db9c8ae06da455,0x07090b81a8966fa91d70c287437852fee05bf1e1,0x36204ed150956b64624a26ab9febcad6bc4ac31a,0xa04ac72d711c7a59b608e7a688605db03d3860ee,0xed60748aea3a57a0b8866b5900498df3d3cbc537,0x2be0950222230dbcc88a99dcc4b6b6b2b8d0bd70,0xb620ba08966421c4d67d29b02e2a386c62a8cc9e,0x1756574a7eb864db374f23e2612a6b244be133b5,0x0f73746ca1746a26b6ba267489905e03902c00a4,0x8ed66f000219194540fe25c3eeb351f0a239cf4c,0x9e2bfc2dedfa5b9904eb00fb242fff808ea6c18a,0xf68b53e2a6902dbab7faa99043699f3d4345cfa0,0xfd6bce43dce45bd50b4fe8c67fa4f35129ae4483,0x1345c9f44fb3fbe2483e40a8dec7fa4517ce2093,0xe18de8c99bdcdc94666f0b58b5ec942ecc1b6e8e,0xcfd69aedf3ae1d4f66b6e3e920e039d46bae71f0,0x1f8f900c3aae4bb381951c1fa7aa2c52dca2c2e0,0x8bddffb774156b468f5f6190c90e258a00c28240,0xae2b4f0e2a33cc0993f5f7bbe74dce7e27f7deab,0xde6519e9c9d2ca73460c821eb8455a2ec21e00b2,0xd99f86d64dc2740a5921a6a7381b0fef379f0003,0x0f208b0c9fd163d3c23e824dd3df9404daee33a3,0xe2ea6f8adc88e4067272641a1e81762fc9f01a76,0x349ca525e7845c5432eaf22ee78649049ed07867,0x32710a8ad02055e47df3a0633a36e0e128f66330,0x362b429c2e45fc39b0e057b3486268a8537b9bde,0x75abc021cfb60036c68344a02abe355c2f1420d9,0x99bdc529a2684a23eebe248c7541c5e35ec98137,0x5b8b9f163049b27f7a7b4f0259326814cc54259f,0x5789c111a0e54868ce9b7dc4129321e53b06153c,0xe375c8c920a333f901dc03223a972b34801669f5,0x3c160516d3d911c1d52d694a0930689797feb12f,0x18ea54281a815e53209551077a8a217418ed3667,0x08d1f90f4f0e9d3a8de0dfb2353bb06eb2906158,0x33bdb7ee45c0da7882bd233a0f00244bb4f370a3,0x722a10ad14f2370a3c9fd383880939664cd18db1,0xdb15f9142b1adbfc5e00190267a6828aca83662b,0xa6d930210258e872ac112f7071519dba6b6124d9,0xc950973372c6d31e85f8d21108fd61175e518b17,0x7f8c240ebc952c1399e3e441a9d91c6b511f3b68,0x23791ade0ceace3b8969365b187c6631beca1bf2,0x9246332e253d9313e58c4cae034bc62edc76e5a2,0xff3d5671f4fc442803f0a620e85972f006966597,0xb9a554cc448845907f26a3d5d4b74f2276d8c5ef,0x26a26af35a34688d33be42de7ff25e153a1bb3c4,0x3af3a63f70498ee668dd01d2d6045cab3513ca7f,0xf638d050d9fccee2ae9e71cac9e551cc2811310b,0x20d3d8266dab9cd39accf0ccc79a039956d16e06,0x788c1162ffef9fb90324b2abcbc794a00a943fe9,0x59386353671a090793c6bb9cdca7e10e31c704ce,0xd6229cad64196a28e4c67da76ca603a438757096,0x198f7293500a78a2558aedf2fec39528400feab6,0x5dd198543e827dd60a1e4a995174896c02ca3cfe,0x67f1e25b89ef523eb4cb26e64fa6ba8b441360db,0x255d3e6d95549a54a0cd69113e4df2ae8f7415cb,0xbf9ef75c96643ddbbb2640178070d64b13d72a6b,0x3499d626c0a0e751be8b29f879ed92c363e889c2,0x2fb5c729040f9f5ea12ed766e780b791a9db5872,0x367f16b3a52779d595ed0dcb0064d26e2c77e46d,0x4173552b6b80fca157bdeea5adef388abf13dcb0,0xca71e6a3c3a1b35f324aa6633f988ffab3998da1,0x92ab3caf0ebe94873b4ed2eb6505eedbba7abf19,0x202f2a61f3255710be9aedc41df630d170e4a541,0xfc9ac45d7bf6efb45ed6466096041e24cb50d116,0xfddadef66a4f8916cee3d44965129fdf11ceddf1,0x2fed541eb45a58774733e9930b0b2b985d560142,0xdfdc1887453cb1f6b3f9b63253730c03fdc630b9,0xdbbd4d81dfc46f2781cb3ed5a2b159237d2e2151,0x4d497603effa7736fde599723a41b4f158bc1b1e,0xe013f90b7df1416d12fb8669bca0b8f23ed50e8f,0x6955b5a89072c62cb2c92564070032f991f760e2,0x93fe731533e51131bee9e15047621f0b6feaeddc,0xd26b199335219c43bf51fabf183eb2a5412ec175,0x9b732f86a6c33fa5335bdd1f7b559ad3079c03ce,0xcd648bfc0f1863ccdd4fa2dd54402983b6db1376,0x284f757531c1c8df42d62fe966006519e519e1b4,0x7edaaae5dbb2b00f39245843ed7060fc56b0c247,0x14a88dad0d6faf27a93505486eadad78e0846583,0x2f2c5943d4dca5a4b173e67b06d0914a3d87ad1b,0x4ab35bd6a5fa77f5b347dc50565560791e5dcd09,0xfabacfa4f48afd4fb97a43a155866eda9b303da1]",165770,81
0x436347e6309c59446b0f815fa176486fe154058b,0.9993086,2,[],0,
0x61c68393de46830674569b7965cd33b7f9aa01f6,0.9993082,52,[0x61c68393de46830674569b7965cd33b7f9aa01f6],0,52
0xd30485d0e8efcb651c05f8417c97c9ae8269318c,0.9993071,1,[],81321,
0x0c19a07242755b3f107cfb4c74d236a18548541f,0.9993064,40,[0x0c19a07242755b3f107cfb4c74d236a18548541f],4503,40
0x2de0df037462a7502c4a0f2dac1fb2b589b416cb,0.9993039,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],238,164
0x6f28e088808c1ad346e6225d9df9e95ed57e10ef,0.9993021,4,[],2384,
0xb80b09bcae85d8e543c01e821a07ed47dfc54b7b,0.99929714,47,[0x4731486c6448cb9b27f3f500412bbef67b7c8bf8],145966,48
0xfc332f2c2b097be1c87e49907d4f6c6eb42f6a32,0.99929637,53,[],1459,
0xd097da6e2576ae2082fd1a9e5eb2d674b72a6357,0.9992942,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],0,164
0x02523f5c440f09ae533600cfc0999ce30df2a523,0.99929416,10,"[0x52a84793cc752a8772e40a99c55f4a66abff4fd0,0xf3f12d1a511958d56129a219d3ec79d233ecf457,0x2d6307b8b9a72667876d7b0a6d31766b3520363a,0x1156e9be8cf44d95e80deae52b04ef1c65e663d8,0xfc390d8c2ce2b7f64578d6e4e2af4b61e3727b53,0x7a6d6957756d12f09e5e04460929599c80d10691,0x734b618339b12065b5f06e7280c2c09120801c04,0x57fca676ff3f05b097098c5ea7115ca1dbdc85fc,0xe71c9ab7d2e65babd63e835a162e0e38bb6ac4c5,0xdc9e62c96cc56146de13058d51f1f33ef00fa7db]",162758,10
0x5907fc323d165680fb8141681958a2fdbfa0907e,0.99929357,2,[0x5907fc323d165680fb8141681958a2fdbfa0907e],49306,2
0x5e624faedc7aa381b574c3c2ff1731677dd2ee1d,0.99929273,5,"[0xd0d8a3113cc8a600a59af80447920780be04b0ec,0x71c3b214055aed52c098e3823d605fe76c942a0c,0xfef1bb2551ea2fa603050346d442c9d90b0e8439,0x8b5d79d4220d6af93b36a898a0a2ed5ff33f8fc7,0x069fca58dbdc01e4927a26eade9b9f65121c1d89]",86144,5
0x3a8c3d591c5d81070bf788b126f35661e4b39d18,0.99929154,2,[0x3a8c3d591c5d81070bf788b126f35661e4b39d18],38193,2
0xc883256094fc601afe778a311f31b8cf4a01b177,0.99929136,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],237,164
0xd9a4693bc2d2b0246f931cd307d2bc53328cd73d,0.9992908,50,[0x6fb64430e107c5cd9ede0b5097da9a7746d437c1],118016,50
0x069d5708139344551d44f8a639b07ec602375d2b,0.9992895,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],333,164
0xff886445598d9427ce2c9b356fa662029e8d4281,0.99928606,2,"[0xddd4f55324e62a883590dcc28ba2be379038a1ee,0x1b2544f8794b8464ab7cc25c94f67f059309d1f3]",80899,2
0xd1ee43985306bfff80162d80b65c536a8273b2b1,0.9992857,1,[],147560,
0xc42534878d915a61d0d377250ed5393490efd1f0,0.9992855,1,[0x60ef864d92aba8f13ae0be4aa334c0eacc10b098],24239,1
0xd23ad1c1e5caa24055bb577f843780f35e468696,0.9992847,1,[0x34add5f7f29b60a2bd39960b49d66d4a4827597d],152759,1
0xac2036a9152fdc5fc4ed87a4f34e4732f90df46b,0.99928415,1,[0xac2036a9152fdc5fc4ed87a4f34e4732f90df46b],92206,1
0xa94b1264621db8e8d621831981423c926ddce372,0.999281,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],0,164
0x8073bb3f27c79c59e384ce98add454dd6b9a62bb,0.9992791,1,[0x8073bb3f27c79c59e384ce98add454dd6b9a62bb],38443,1
0xba1109a04856ae5fb059f3c67b02dc7c57e37550,0.9992787,1,[0x234a9ffa34c2aa9b256561f907db0548c0d83e7b],562,1
0xc6697ceb859ff8f73a2c0940aa29c894af1a9787,0.9992772,1,[0xff3c0aff23fa53ddb807674bf3910001a054c0aa],1258,1
0x5086c33af2a44035d8ecb7d505317028aeb8429b,0.99927425,1,[0x5086c33af2a44035d8ecb7d505317028aeb8429b],0,1
0x5c824cadb80b6a0677d1c612cf70a555d02b5b36,0.9992731,3,"[0x2a2980c3a62710ddd9f491334b75708c611f87a1,0xa1fa1faf64fa98a74fff66b46c63a9202bccbc63,0xa1fa1fa289a3b728a650fc9e74274922bef39e81]",103799,3
0x55acb9045929aa27e503e3493668c2e5a6904b21,0.9992722,1,[],1512,
0x71ce9312260cf96c6899ceba509ed1d982dc2e8f,0.9992707,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],0,164
0x7a039965d4fa2322ac51c428d0224c3f97c80193,0.9992699,1,[],5990,
0x3b89008c0f39d46ac4499769f8ba645dfbb3edcb,0.9992697,1,[0xa2e310e055d8fe055fc59849716bd9e03263ebb7],153709,1
0x0e0fc10bfe0fb77ea01ca0c96ee406829dd21a36,0.9992696,2,[],25512,
0x10daa720244c682a59a061f99aedf84ade82201f,0.999268,1,[0x0c6bb86277a187938d893cdaff5c76700b5507ab],51333,1
0x680e6cebc672f310123696b93be888e4dd2745c5,0.99926674,2,[0x680e6cebc672f310123696b93be888e4dd2745c5],5040,2
0xab043bf1aff8c2037e21b0c06152b8eebab08897,0.99926645,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],0,164
0xde8501e52f8f6806adc7a6d33b29c13ee6e09ee9,0.9992659,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],312,164
0x3a08731d7dd1dde997ff618f7e227138107d42c8,0.999264,1,[],0,
0xc0a4f22256b1ede90e9d9c9c674352a2bfd660a6,0.9992623,1,[0xfa504ab85738764d2f7f131b9a4ba27e21a37de8],655,1
0x00a8b322dc60c5228dd450e17af5fc7d721b44a3,0.99926203,12,[0xabd6c51de173f356d8b845b9b72d904dff00d746],3388,156
0x08ff8b099dcc50e212c998731b34a548826e1969,0.9992608,1,[0x08ff8b099dcc50e212c998731b34a548826e1969],19831,1
0x7a8653aeb0bc40ee78924b5341d271ba1bec38c0,0.9992603,1,[0x8180a5ca4e3b94045e05a9313777955f7518d757],2590,1
0x58b6abef22eab55406694c1e9bb497e2a9edacd7,0.9992598,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],0,164
0x0d9fbd3502f0f5060e5a6c958f7b3f9082c16dd4,0.9992585,54,"[0xb9fc60858c57bdc175a911ecb5562cac03721308,0xeb9c3a0ee205905107cf99919ceeda6731d1a7a2,0xb723bf11d2aa3b17f637003a68b91227b84aeaa1,0x71145c3c99930f426823f08270f2e46f0c1a9bd1,0x689b8d715f1a534edb67b30001e8339b9f6d62f5,0xab7be0c28e9ef4d3afcff735716ecb4fd8e4fc10,0x123fa64957a0f0d3f5ff549e05e5127ba751aa7d,0x38fd215e968b0fc1a4dd3582c61b5d96ec967561,0xe44cf1ec0a80e339c293576a869d8092d7c719c0,0xf383c867854276eaa9a96120b7e860c15745142b,0xc00920f5d982b25a47dc53ca4298d4c47f2f0ec2,0x230b4be9947e722c0fa934cc68f94103ed90a175,0x8c98b694562531323ac9352b059946be6cd48d35,0x0474146ec6d2c7d861cc6e9194430cffcef19497,0x7b960847291c7524a87e613336263aa0585a1c14,0xf4e6afc5f735ae1d6df2385ea3e5ee65607d4770,0xaec6196eb724d6f02a2defb09b020ca44968d848,0xed337854efbca32b5f9b247159ad40720968da8c,0x84238f4a2dfc746faa9b19c764e2ea26686b69fd,0x9d9ff09202b7d90aee2a27b424c8ed6db356ff66,0x77ae250a5a51962915383f39216a4c9124e3be6f,0xd32ed6d9c12103043a76805b2ed60547504fb160,0x7c77079bcdc2ab3e6e1a97ea1db1415b9f0f5dfc,0x70314eb1d74cbe07b51e040eca441a32d1514b53,0x0c705304274e2cb1a1c3eacb1246abd8c18d1bc0,0x426b064be6d08652db6e4398036f647f4c1f816b,0xea0323c36d1675d051c9079f0efa125251d595d8,0x0b603b8a70c1f86b24c80131481586b7be61574a,0x25063f9c36eb5d713f07403f3e357e8018234c2d,0xa47971c2e595e96b105d716e907e324013fe3016,0x055b82b951552fa8f04c4dbfe86c281dc646c271,0x008aa84e33a313658790de13f272ef3be36a7788,0xb5fabf881ab1f6d3778cdbb9139bed46518d3fe0,0x48169164a92d547b06a541c79a958c3055559a70,0x91eec48e748629d85084683ea9152e806885eab7,0xbebf871b21dd69e70c94710e61ae76114c128043,0x9ce52df497eeecd4d7d344d59b5152aaae736744,0x47776afa2ce1a4ffa2aff65eb6824728e8cdbcc6,0x0e164011fa6f919476f3ec78acbbc238e1656c5f,0xfb1841a16cdf0724ef337e5abca021a18efdade1,0xf9fd69c6813e2c2b8d7cfb25a9ca165b6989b19d,0x846fc45a22aa89368a300025df2baad7c7cb6c5c,0xc4c873628abd1e430de83dc259d6fa1f890456cb,0x07377f7c9e73a7dc3917553822be764caf62e5c6,0x1a801cbfea298b3aadbfca53ccdd63e043889c7d,0x7b0f552b31149bf400978507c373e7e3fb6e9c11,0x0184704505df59839f00fdb74f1a0fb98f26eed6,0x085dcc3a0c49a59553e380604bdf9738cd77c1fb,0x24aab4eebf623d7f52bf12e1bda7dadf579c408f,0x3be0f520e0d3fe4956a631a02c4446bb9fabf1d7,0x98e03e77494bb603e0a6f1bac041686e3e366e6e,0x8f47bc1bff8cc570191f7e364d66ccd63d9722a2,0xe5872b8e3675cb67c511662e1ca3b81cdca0088c,0x59504d85f49ef4a6e9f6b20a997a0a35235a5510]",121059,54
0x0460e767d8afea5c8e0f8e456513e5f7595c3c0b,0.9992572,2,[0x764f70acbca47e7550dabc69e03897f867ddcf41],48824,4
0xe15beaa600d8d612f657a47fcb67099db5c67f11,0.9992571,2,[0xb5559592eef7e968f6c33320a27fcc1d60c8da2e],7304,2
0x114a33fbad98d27e91882ac8b1e0d1513a350216,0.9992562,1,[0x1d2649df5d6511803c5418f0020104412fe3f269],876,1
0x2b8a6c0ecad63959094866adaf9d36429491eeb6,0.9992558,1,[0xbabefab61b36a484a408ab505984ec9427881739],78708,1
0x70563203c7080b71fe264218236289d97e5ac0fe,0.99925536,4,[0x70563203c7080b71fe264218236289d97e5ac0fe],62362,4
0x9a0c629298942dc5a4aae2c400e309ead8c610fe,0.99925464,1,[],16886,
0x0cfbf24c070d1881a993a7f7bb04b74c8c698560,0.9992531,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],0,164
0x8d2e51fb42ca005182b9a6c47fafe13b55ed6fe2,0.9992498,40,[0x6a50569f7d7320bf6701c3571f5b772d62fd1f7e],3728,40
0x447bd987cb346c774dc224ff51c31c5f43cc297b,0.99924856,30,[0xe0d7522d63e205c96ee8829f7b4167566567bc24],157883,30
0xf711c55c4745597930243f5978c7e584ecb1a8b6,0.9992473,6,[],61484,
0x9f27f1d2975e9fc82d1ee2a18e1e497a3a8a0358,0.99924725,31,"[0x9475e4bfdfadb5cf4ce7cf805044c0db5a8a6f8e,0x00edf8d86c7886bb716c6bf94bdb72f7a950aaaa]",0,155
0x55484f68cbfd9122316ab8a480a6c98c4cee0ab0,0.99924725,27,[],82922,
0xa275a0666bd98e650d1dabc0ab8027b99537d656,0.9992444,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],0,164
0xf3245df217009cc3d8aba4cd0ec2a84f17312d7b,0.9992443,1,[0xf5062ff42d19c03313f15dc56de3d722a47985fe],17274,1
0xd0168cd613e4b1b1f68deecba34167aec4c4a118,0.999244,2,[0xd0168cd613e4b1b1f68deecba34167aec4c4a118],165776,2
0x7f12e5ce6f7d1e07b8e0672bc68b0d30af460009,0.9992391,1,[0x8a6ae38544ca87d4f816501959c15cb7f6f632bf],53032,1
0x6ed21a846004727ad45949bd1251783947201036,0.9992391,1,[0xf25c759401bfe5e0e0eba3c59579556dbba93f08],311,164
0xdbff25acc5559b8ecec06e0fb0eea01290164ee8,0.99923885,1,[],33906,
0x97743aa41dfaf6ebf8e1f532fa9d5b08f110f372,0.9992369,2,[],4022,
